file,cluster
05-067-06741_401160997__3997358___2016-11-08.tif,1
05-067-06320_2447315__2862536___2011-11-16.tif,0
05-067-09493_2221125__2823026___2011-11-16.tif,1
05-067-07872_2515195__2953967___2012-07-16.tif,1
05-067-06619_400916380__3663229___2015-08-14.tif,1
05-067-08633_2213548__2692368___2011-03-31.tif,2
05-071-08010_1629744__2164497___2009-08-17.tif,1
05-067-06741_1794213__2056503___2007-05-11.tif,2
05-067-07540_2515186__2953955___2012-07-16.tif,1
05-071-06314_1629459__2162476___2009-09-23.tif,1
05-067-05219_17777524__2044175___2008-07-28.tif,0
05-067-07814_400748201__3347843___2009-06-30.tif,0
05-067-06385_400911821__3663134___2015-08-14.tif,1
05-067-09845_401197053__3916666___2016-07-28.tif,0
05-067-08756_17777325__2040076___2007-12-10.tif,2
05-067-07935_2214880__2732254___2011-07-05.tif,1
05-067-06758_401111037__3932462___2016-08-18.tif,2
05-071-06083_2514015__2915816___2012-05-04.tif,1
05-067-07395_401050329__3641604___2015-07-09.tif,1
05-067-07654_400822809__3514876___2014-12-22.tif,1
05-067-08790_400940478__3641363___2015-07-09.tif,1
05-067-07599_1149277__1082634___1999-05-07.tif,2
05-067-07982_400718461__3458084___2014-10-14.tif,1
05-071-06304_400809265__3464236___2014-10-22.tif,1
05-067-08677_400949704__3625992___2015-06-11.tif,1
05-067-07988_1149255__1051335___1999-05-07.tif,2
05-067-07414_400942236__3626128___2015-06-11.tif,1
05-067-06253_17778098__2044376___2007-08-17.tif,2
05-067-05247_1332006__214245___2001-12-05.tif,1
05-071-08648_400712916__3428233___2014-08-07.tif,1
05-067-08833_1793344__2050449___2007-07-05.tif,2
05-071-08453_2524810__2671897___2010-10-22.tif,1
05-067-06685_17777047__2040398___2009-04-08.tif,2
05-067-08494_1631292__2202369___2009-09-10.tif,2
05-071-07541_1629579__2162351___2009-08-28.tif,1
05-067-09501_2510383__2532952___2009-08-27.tif,2
05-067-09203_17777308__2040170___2007-12-10.tif,0
05-067-07978_1173098__921318___2003-05-30.tif,2
05-067-06759_400846595__3588875___2015-04-13.tif,1
05-067-08493_401117777__3900529___2016-06-29.tif,1
05-071-09155_2524757__2670973___2010-10-07.tif,1
05-067-05027_1793785__2061655___2009-05-11.tif,0
05-067-07368_401106659__3932145___2016-08-18.tif,2
05-071-08245_2169285__2946715___2012-06-29.tif,1
05-067-06944_400947746__3626075___2015-06-11.tif,1
05-067-05068_17777483__2044222___2008-08-25.tif,0
05-071-07532_2364337__3420832___2014-08-07.tif,1
05-067-09501_1701554__2040569___2009-04-03.tif,2
05-067-09130_17778203__2050820___2007-09-07.tif,0
05-067-05115_400827462__3569335___2015-03-12.tif,1
05-071-06632_2524482__2665502___2010-11-02.tif,1
05-067-08266_2447335__2862556___2011-11-16.tif,0
05-067-05508_401051441__3657526___2015-08-04.tif,0
05-067-06209_400842688__3588950___2015-04-13.tif,1
05-067-06208_400827434__3569328___2015-03-12.tif,1
05-071-07941_400757900__3483792___2014-08-12.tif,1
05-071-09204_400761953__3413291___2014-08-07.tif,1
05-071-09846_400777932__3407786___2014-08-08.tif,1
05-067-07261_2541073__2794347___2011-08-12.tif,2
05-071-09229_400762293__3413407___2014-08-07.tif,1
05-071-09071_400743647__3483764___2014-08-12.tif,1
05-067-05799_1332003__155718___2001-12-05.tif,2
05-007-06146_1793127__2050244___2007-06-01.tif,2
05-067-06325_17778047__2044427___2007-08-30.tif,2
05-071-08398_400760131__3402044___2014-08-05.tif,1
05-071-07641_2213473__2690947___2011-02-03.tif,1
05-067-08291_400827506__3569342___2015-03-12.tif,1
05-067-08276_2222820__2871999___2011-11-14.tif,0
05-067-08269_1794517__2061673___2009-06-03.tif,2
05-067-05332_17778012__2056962___2007-09-11.tif,0
05-071-08084_400775563__3408877___2014-08-07.tif,1
05-067-08987_2215422__2764100___2011-07-29.tif,0
05-071-07081_2448098__2882136___2012-02-24.tif,1
05-067-06853_401130878__3948955___2016-09-06.tif,0
05-067-09643_400911957__3663162___2015-08-14.tif,1
05-067-07346_400819972__3492318___2014-11-20.tif,1
05-067-09019_2221669__2845179___2011-09-12.tif,2
05-071-07951_1629471__2162463___2009-09-23.tif,1
05-071-07693_1629712__2164530___2009-08-12.tif,1
05-067-09245_1932112__267102___2007-10-15.tif,0
05-067-07065_400999048__3626218___2015-06-12.tif,0
05-067-07590_1173054__559861___2003-07-02.tif,2
05-071-09154_1629422__2160660___2009-10-02.tif,1
05-067-06749_2214887__2732261___2011-07-05.tif,1
05-067-06778_2445087__2854368___2012-01-13.tif,2
05-067-07097_17777946__2044265___2007-10-04.tif,2
05-067-07444_2222368__2860721___2011-11-16.tif,0
05-067-07355_400911739__3663128___2015-08-14.tif,1
05-067-06281_17778265__2050762___2007-09-07.tif,0
05-007-06183_2221066__2822967___2011-11-16.tif,1
05-067-07843_400827294__3569321___2015-03-12.tif,1
05-071-06942_1629803__2164166___2009-07-22.tif,1
05-067-07248_400947839__3626057___2015-06-11.tif,1
05-067-06507_400947787__3626067___2015-06-11.tif,1
05-067-07185_1793739__2056660___2009-05-14.tif,2
05-067-08722_1793736__2056665___2009-05-14.tif,2
05-067-07478_17777387__2040070___2007-12-10.tif,2
05-067-09322_400751346__3262632___2011-11-14.tif,0
05-067-07539_400741713__3347792___2009-04-30.tif,0
05-071-06237_400768328__3414656___2014-08-08.tif,1
05-067-07060_1793108__2050261___2007-06-01.tif,2
05-067-08480_2215428__2764106___2011-08-19.tif,1
05-071-07511_2364349__3420820___2014-08-07.tif,1
05-071-06768_400823240__3516175___2014-11-04.tif,1
05-067-08082_2214828__2732202___2011-06-23.tif,1
05-071-08491_400726023__3475592___2014-08-06.tif,1
05-067-07830_1793752__2056642___2009-05-14.tif,2
05-067-07112_401014444__3641472___2015-07-09.tif,2
05-067-05133_17777672__2048120___2008-06-02.tif,0
05-067-09355_17777902__2050497___2007-10-22.tif,0
05-067-07539_2214793__2732168___2011-06-23.tif,1
05-067-08223_1331502__1030833___2000-06-14.tif,1
05-067-06329_17778139__2044336___2007-09-06.tif,2
05-067-06455_400822406__3492343___2014-11-20.tif,1
05-071-06612_2169893__2953861___2012-07-13.tif,1
05-067-06184_400819901__3492308___2014-11-20.tif,1
05-071-06331_400809283__3464204___2014-10-22.tif,1
05-067-08394_1794418__2061784___2007-04-09.tif,2
05-067-07618_1793429__2050372___2007-08-09.tif,2
05-067-09680_2221679__2845189___2011-09-12.tif,2
05-067-08693_2222334__2860687___2011-11-16.tif,0
05-067-05055_2222644__2867857___2011-11-14.tif,0
05-067-07774_1794236__2056478___2007-04-27.tif,2
05-067-05629_2451838__3912440___2016-07-21.tif,0
05-067-07238_1793745__2056650___2009-05-14.tif,2
05-067-09189_1631342__2202319___2009-09-10.tif,2
05-067-08779_1631372__2202293___2009-10-15.tif,2
05-067-09290_17778260__2050767___2007-09-07.tif,0
05-071-08718_2524820__2671907___2010-10-22.tif,1
05-067-05145_401010849__3633974___2015-06-25.tif,1
05-067-07781_400985662__3626569___2015-06-15.tif,0
05-067-05091_1625199__2132999___2009-08-24.tif,0
05-071-09572_400815419__3492276___2014-08-19.tif,1
05-071-09100_400762307__3413406___2014-08-07.tif,1
05-067-06737_2214824__2732198___2011-06-23.tif,1
05-067-09137_2445050__2854331___2012-01-13.tif,2
05-067-05088_2222648__2867861___2011-11-14.tif,0
05-067-09324_400953626__3611657___2015-05-18.tif,1
05-067-08749_400826659__3588982___2015-04-13.tif,1
05-067-06339_400720545__3469119___2014-10-27.tif,1
05-071-08827_1629563__2162367___2009-08-04.tif,1
05-067-06561_400820005__3492327___2014-11-20.tif,1
05-067-05219_400826108__3311742___2011-08-01.tif,0
05-067-08165_401103538__3932696___2016-08-18.tif,2
05-067-05095_17777674__2048118___2008-06-02.tif,0
05-067-08724_400910518__3663117___2015-08-14.tif,1
05-067-06539_401014479__3641493___2015-07-09.tif,2
05-067-06299_17777052__2040402___2009-04-08.tif,2
05-067-08933_400766210__3459522___2011-04-18.tif,0
05-067-07995_1793438__2050364___2007-08-09.tif,2
05-071-08845_400748503__3483766___2014-08-12.tif,1
05-067-09745_400909201__3663073___2015-08-14.tif,1
05-067-06065_401164467__3908582___2016-07-15.tif,0
05-067-09489_2510387__2532956___2009-08-27.tif,2
05-071-06880_1629699__2164543___2009-08-04.tif,1
05-067-08303_2447340__2862561___2011-11-16.tif,0
05-067-09568_2221982__2853158___2011-12-16.tif,0
05-067-09456_401171517__3894213___2016-06-27.tif,1
05-067-07612_1331464__975221___1999-08-02.tif,0
05-067-07527_1794480__2061723___2007-03-23.tif,2
05-067-05225_17777071__2040336___2009-04-08.tif,2
05-067-07569_401117772__3900527___2016-06-29.tif,1
05-071-07271_2524476__2665496___2010-11-02.tif,1
05-067-09423_1701539__2040579___2009-04-03.tif,2
05-067-08673_400918251__3663253___2015-08-14.tif,1
05-067-07422_401021722__3645837___2015-07-16.tif,0
05-067-07486_400846886__3588852___2015-04-13.tif,1
05-067-07138_1149214__379727___1999-05-07.tif,2
05-067-07605_401117472__3932658___2016-08-18.tif,2
05-067-09258_401004772__3628130___2015-06-17.tif,0
05-067-08507_1793223__2057054___2007-06-28.tif,2
05-067-07420_400909246__3663081___2015-08-14.tif,1
05-071-06823_2447915__2876377___2012-01-20.tif,1
05-067-05107_2222249__2859321___2011-11-16.tif,0
05-067-06691_400950300__3730137___2015-11-24.tif,1
05-071-06703_400720667__3436154___2014-08-07.tif,1
05-067-09654_400801664__3555638___2011-06-08.tif,0
05-067-07125_401113876__3932562___2016-08-18.tif,2
05-071-07932_1629784__2164185___2009-09-04.tif,1
05-067-05513_401043103__3693712___2015-10-05.tif,0
05-067-09333_17777781__2048040___2008-05-01.tif,1
05-071-08305_400835490__3464218___2014-10-22.tif,1
05-067-09280_401160261__4007328___2016-11-14.tif,0
05-067-08366_401106564__3932043___2016-08-18.tif,1
05-067-05384_400725888__3459562___2011-11-07.tif,0
05-067-08808_2221193__2823714___2011-09-02.tif,2
05-007-06198_2221112__2823013___2011-11-16.tif,1
05-071-07760_400787749__3501205___2014-08-26.tif,1
05-067-08842_1794362__2061837___2007-04-09.tif,2
05-067-06529_1793954__2056572___2007-05-14.tif,2
05-067-08270_400906396__3588755___2015-04-13.tif,1
05-067-06872_2447235__2862497___2011-11-16.tif,0
05-071-09608_2364333__3420836___2014-08-07.tif,1
05-067-07521_400963147__3611598___2015-05-18.tif,1
05-067-07165_400952364__3611720___2015-05-18.tif,1
05-067-06695_1149276__781855___1999-05-07.tif,1
05-067-06475_401168611__3877268___2016-06-01.tif,0
05-071-07041_400779954__3501197___2014-08-20.tif,1
05-067-06392_400790119__3277408___2010-09-22.tif,0
05-067-09457_401173018__3894247___2016-06-27.tif,1
05-067-08650_1793233__2057046___2007-06-28.tif,2
05-071-09225_2524850__2671937___2010-10-22.tif,1
05-071-06762_2524611__2669138___2010-11-05.tif,1
05-067-09116_2222854__2872033___2011-11-14.tif,0
05-071-06986_400731956__3473246___2014-10-05.tif,1
05-067-08033_400753414__3469138___2014-10-27.tif,1
05-067-07060_2445052__2854333___2012-01-13.tif,2
05-071-09342_400772129__3402147___2014-08-05.tif,1
05-067-07621_400843550__3588908___2015-04-13.tif,1
05-071-08354_400705273__3436149___2014-08-07.tif,1
05-067-06972_2510388__2532957___2009-08-27.tif,2
05-071-06582_1629714__2164528___2009-08-12.tif,1
05-007-06208_2215414__2764092___2011-07-29.tif,1
05-067-08629_1793134__2050238___2007-06-20.tif,2
05-067-07217_17777988__2044438___2007-09-25.tif,2
05-067-07136_1149266__1059915___1999-05-07.tif,2
05-071-08392_2524740__2670956___2010-10-07.tif,1
05-067-07297_17778197__2044278___2007-09-12.tif,2
05-071-06854_1629604__2162326___2009-08-28.tif,1
05-067-07382_400822385__3492340___2014-11-20.tif,1
05-071-06108_400757086__3483800___2014-08-12.tif,1
05-067-08115_401117878__3900361___2016-06-29.tif,1
05-067-08079_401130651__3962601___2016-09-22.tif,0
05-067-08278_400911922__3663146___2015-08-14.tif,1
05-067-08686_1794492__2061713___2007-03-23.tif,2
05-067-09654_400801701__3555643___2011-06-08.tif,1
05-067-09133_17777303__2040174___2007-12-10.tif,0
05-071-06891_1629565__2162365___2009-08-04.tif,1
05-067-09869_401004774__3628128___2015-06-17.tif,0
05-067-09277_17777782__2048039___2008-05-01.tif,1
05-067-07697_400745098__3347787___2009-04-30.tif,0
05-067-06224_2524895__2672676___2010-10-27.tif,2
05-067-09059_400918233__3663251___2015-08-14.tif,1
05-067-06538_2222250__2859322___2011-11-16.tif,0
05-067-08750_2510353__2532922___2009-08-27.tif,2
05-067-09021_1794186__2056533___2007-05-11.tif,2
05-067-09317_400765973__3459514___2011-04-18.tif,0
05-071-08700_400726949__3475613___2014-08-06.tif,1
05-067-06417_2215514__2764192___2011-08-19.tif,1
05-071-06460_2524674__2669917___2010-11-16.tif,1
05-067-08232_2214787__2732162___2011-06-23.tif,1
05-071-08126_2513977__2911383___2012-04-27.tif,1
05-071-07893_2169296__2946726___2012-06-29.tif,1
05-071-08719_1629472__2162462___2009-09-23.tif,1
05-067-08033_400826935__3569288___2015-03-12.tif,1
05-067-05591_17777626__2047919___2008-06-04.tif,0
05-067-08703_401020762__3645819___2015-07-16.tif,0
05-067-07867_17778050__2044424___2007-08-30.tif,2
05-071-09295_2485228__3048844___2013-01-18.tif,1
05-071-07727_1629720__2164522___2009-08-12.tif,1
05-067-06390_400820507__3277383___2010-09-22.tif,0
05-071-09246_1629419__2160663___2009-10-02.tif,1
05-071-07791_1629797__2164172___2009-08-21.tif,1
05-071-09466_1629539__2162391___2009-07-22.tif,1
05-071-08986_2524788__2671875___2010-10-08.tif,1
05-067-06168_1794516__2061674___2009-06-03.tif,2
05-067-08172_2214781__2732156___2011-06-23.tif,1
05-067-08720_400718104__3458067___2014-10-14.tif,1
05-067-08930_17777384__2038828___2007-12-10.tif,0
05-071-09657_1629342__2160783___2009-10-07.tif,1
05-071-06195_1629589__2162341___2009-08-28.tif,1
05-067-08080_1331518__262243___2000-07-13.tif,1
05-067-08260_400720070__3459510___2010-06-01.tif,0
05-067-05118_400931302__3693701___2015-10-05.tif,0
05-071-09007_2213474__2690948___2011-02-03.tif,1
05-067-07588_400914745__3663198___2015-08-14.tif,1
05-067-05077_17777336__2040150___2007-12-10.tif,2
05-071-06538_2447885__2876300___2012-01-27.tif,1
05-067-06222_17777761__2047931___2008-05-22.tif,0
05-067-05141_400820590__3277375___2010-09-22.tif,0
05-067-06173_401111303__3932508___2016-08-18.tif,2
05-067-05110_401040100__3843941___2016-04-25.tif,0
05-067-08270_17777949__2044262___2007-10-04.tif,2
05-067-09115_401135324__3908413___2016-07-15.tif,0
05-067-09168_2222868__2872047___2011-11-14.tif,0
05-071-07833_400779160__3407815___2014-08-08.tif,1
05-067-07191_1794286__2061967___2007-04-20.tif,2
05-067-09213_401168122__3908850___2016-07-15.tif,0
05-067-05132_401126075__3742920___2015-12-14.tif,0
05-067-06295_2541569__2849662___2010-07-19.tif,2
05-067-09026_2221983__2853159___2011-12-16.tif,0
05-067-06713_1149242__781733___1999-05-07.tif,2
05-071-06478_2524824__2671911___2010-10-22.tif,1
05-067-05108_17777868__2047974___2007-11-16.tif,0
05-067-08636_401050310__3641599___2015-07-09.tif,1
05-067-07343_1173033__266975___2001-10-30.tif,2
05-071-09326_2169896__2953864___2012-07-13.tif,1
05-067-07364_1331463__476199___1999-06-24.tif,0
05-067-05814_400820500__3277384___2010-09-22.tif,0
05-067-06483_1332034__934834___2002-06-05.tif,2
05-067-06855_2222056__2853120___2011-11-17.tif,0
05-067-08359_400937075__3641300___2015-07-09.tif,1
05-067-06659_400913748__3663180___2015-08-14.tif,1
05-067-09284_2222792__2871971___2011-11-14.tif,0
05-067-07053_1793800__2061640___2009-05-11.tif,0
05-067-08768_17778020__2056955___2007-09-11.tif,0
05-067-09225_400985880__3626568___2015-06-15.tif,0
05-067-07982_401110965__3932450___2016-08-18.tif,2
05-071-07475_401042856__3507037___2014-09-16.tif,1
05-067-07413_2222570__2867783___2011-11-14.tif,0
05-067-06984_894426__472151___1999-12-01.tif,1
05-067-06713_1793955__2056571___2007-05-14.tif,2
05-067-09273_1631317__2202344___2009-09-10.tif,2
05-067-07956_1793101__2050267___2007-06-01.tif,2
05-067-08352_400942095__3626138___2015-06-11.tif,1
05-007-06251_2524779__2671866___2010-10-20.tif,1
05-007-06259_401171568__3894217___2016-06-27.tif,1
05-067-05034_401196458__3916658___2016-07-28.tif,0
05-067-08671_2515175__2953944___2012-07-16.tif,1
05-067-06836_1793402__2050392___2007-08-09.tif,2
05-067-07361_1793305__2050286___2007-07-12.tif,2
05-071-08772_400761277__3402076___2014-08-05.tif,1
05-071-07365_2514538__2928078___2012-05-25.tif,1
05-067-07931_17777138__2040306___2007-12-10.tif,0
05-071-06935_1629568__2162362___2009-08-04.tif,1
05-067-09304_2222244__2859316___2011-11-16.tif,0
05-067-07092_401122330__3900563___2016-06-29.tif,1
05-067-08293_17778069__2044406___2007-08-30.tif,2
05-067-09065_17777961__2044458___2007-09-25.tif,2
05-067-07114_400946810__3626083___2015-06-11.tif,1
05-067-07336_400951605__3611742___2015-05-18.tif,1
05-067-09020_17778206__2050817___2007-09-07.tif,0
05-067-09370_2169926__2953898___2012-07-13.tif,1
05-067-09085_2524978__2672622___2010-11-08.tif,0
05-067-06738_2607970__2532899___2010-07-21.tif,2
05-067-09286_17778033__2047886___2007-09-04.tif,1
05-067-09073_400786127__3271425___2009-12-30.tif,0
05-067-08270_401103633__3932722___2016-08-18.tif,2
05-067-06989_400936065__3641272___2015-07-09.tif,1
05-071-09573_1629655__2164596___2009-08-07.tif,1
05-067-07927_894418__695347___1999-12-01.tif,0
05-067-09047_2524883__2672690___2010-11-04.tif,1
05-067-08295_2515234__2954006___2012-07-16.tif,1
05-067-06155_1332038__216171___2002-07-05.tif,1
05-071-08924_2514730__2935325___2012-06-08.tif,1
05-067-05331_401001740__3637911___2015-07-01.tif,0
05-067-09228_400907818__3688070___2015-09-28.tif,1
05-067-07646_2214809__2732183___2011-06-23.tif,1
05-067-07902_17777293__2040181___2007-12-10.tif,0
05-071-08996_401035025__3436117___2014-08-07.tif,1
05-071-08431_2514714__2935932___2012-06-08.tif,1
05-071-08640_400759182__3483805___2014-08-12.tif,1
05-067-06590_400820661__3277369___2010-09-22.tif,0
05-067-07155_1794320__2061933___2007-04-10.tif,2
05-067-07038_1793932__2056610___2007-05-14.tif,2
05-067-08882_1631213__2202452___2009-11-25.tif,2
05-067-06516_1793743__2056654___2009-05-14.tif,2
05-071-08266_400837981__3464222___2014-10-22.tif,1
05-067-07722_400842706__3588945___2015-04-13.tif,1
05-067-05774_17777473__2044231___2008-08-25.tif,2
05-067-08252_2215456__2764134___2011-08-19.tif,1
05-067-09618_2221661__2845171___2011-09-22.tif,2
05-067-08852_1794372__2061828___2007-04-09.tif,2
05-067-07129_400842823__3588969___2015-04-13.tif,1
05-067-09581_400956003__3611655___2015-05-18.tif,1
05-071-08688_1629682__2164563___2009-08-07.tif,1
05-067-09243_400989574__3626531___2015-06-15.tif,0
05-067-07043_2222311__2860664___2011-11-16.tif,0
05-067-05302_17777470__2044234___2008-08-25.tif,0
05-067-07569_400905513__3588789___2015-04-13.tif,1
05-071-09349_2524836__2671923___2010-10-22.tif,1
05-067-08214_2541059__2794333___2011-08-12.tif,1
05-071-09369_2169284__2946714___2012-06-29.tif,1
05-067-09177_2222572__2867785___2011-11-14.tif,0
05-071-08549_2524691__2669934___2010-11-16.tif,1
05-081-07204_1793275__2056707___2007-07-03.tif,1
05-067-07138_400951681__3611733___2015-05-18.tif,1
05-067-08826_2541128__2794431___2011-07-22.tif,2
05-067-06664_2215502__2764180___2011-08-19.tif,1
05-067-07224_2447211__2862473___2011-11-16.tif,0
05-067-05626_17777852__2047989___2007-11-16.tif,0
05-067-06662_401189732__3877341___2016-06-03.tif,1
05-067-07169_1793375__2050419___2007-07-25.tif,2
05-067-06248_400999106__3626221___2015-06-12.tif,0
05-067-08033_401124959__3967261___2016-09-30.tif,1
05-067-08070_401160582__4007350___2016-11-14.tif,0
05-067-08324_1794266__2061987___2007-04-20.tif,2
05-071-08971_1629778__2164191___2009-09-04.tif,1
05-071-08835_400737080__3486118___2014-08-12.tif,1
05-067-06132_401053166__3705316___2015-10-21.tif,1
05-067-08023_400826891__3569280___2015-03-12.tif,1
05-067-09265_17778259__2050768___2007-09-07.tif,0
05-067-07551_2214788__2732163___2011-06-23.tif,1
05-007-08396_2221105__2823006___2011-11-16.tif,1
